INPUT_DATA_WIDTH,INPUT_BUS_WIDTH,CONFIG_BUS_WIDTH,OUTPUT_DATA_WIDTH,OUTPUT_BUS_WIDTH,TOTAL_LAYERS,fMax,LUT (Used),LUT (Total),LUTAsLogic (Used),LUTAsLogic (Total),LUTAsMem (Used),LUTAsMem (Total),REG (Used),REG (Total),CARRY8 (Used),CARRY8 (Total),F7MUX (Used),F7MUX (Total),F8MUX (Used),F8MUX (Total),F9MUX (Used),F9MUX (Total),BRAM (Used),BRAM (Total),URAM (Used),URAM (Total),DSP (Used),DSP (Total),GLOBAL_CLOCK_BUFFERS (Used),GLOBAL_CLOCK_BUFFERS (Total),PLL (Used),PLL (Total),MMCM (Used),MMCM (Total),GTYE4_CHANNEL (Used),GTYE4_CHANNEL (Total),GTYE4_COMMON (Used),GTYE4_COMMON (Total),SLL_SLR2-SLR3 (Used),SLL_SLR2-SLR3 (Total),SLL_SLR3-SLR2 (Used),SLL_SLR3-SLR2 (Total),SLL_SLR1-SLR2 (Used),SLL_SLR1-SLR2 (Total),SLL_SLR2-SLR1 (Used),SLL_SLR2-SLR1 (Total),SLL_SLR0-SLR1 (Used),SLL_SLR0-SLR1 (Total),SLL_SLR1-SLR0 (Used),SLL_SLR1-SLR0 (Total),LUT_SLR0 (Used),LUT_SLR0 (Total),LUT_SLR1 (Used),LUT_SLR1 (Total),LUT_SLR2 (Used),LUT_SLR2 (Total),LUT_SLR3 (Used),LUT_SLR3 (Total),LUTAsLogic_SLR0 (Used),LUTAsLogic_SLR0 (Total),LUTAsLogic_SLR1 (Used),LUTAsLogic_SLR1 (Total),LUTAsLogic_SLR2 (Used),LUTAsLogic_SLR2 (Total),LUTAsLogic_SLR3 (Used),LUTAsLogic_SLR3 (Total),LUTAsMem_SLR0 (Used),LUTAsMem_SLR0 (Total),LUTAsMem_SLR1 (Used),LUTAsMem_SLR1 (Total),LUTAsMem_SLR2 (Used),LUTAsMem_SLR2 (Total),LUTAsMem_SLR3 (Used),LUTAsMem_SLR3 (Total),REG_SLR0 (Used),REG_SLR0 (Total),REG_SLR1 (Used),REG_SLR1 (Total),REG_SLR2 (Used),REG_SLR2 (Total),REG_SLR3 (Used),REG_SLR3 (Total),CARRY8_SLR0 (Used),CARRY8_SLR0 (Total),CARRY8_SLR1 (Used),CARRY8_SLR1 (Total),CARRY8_SLR2 (Used),CARRY8_SLR2 (Total),CARRY8_SLR3 (Used),CARRY8_SLR3 (Total),F7MUX_SLR0 (Used),F7MUX_SLR0 (Total),F7MUX_SLR1 (Used),F7MUX_SLR1 (Total),F7MUX_SLR2 (Used),F7MUX_SLR2 (Total),F7MUX_SLR3 (Used),F7MUX_SLR3 (Total),F8MUX_SLR0 (Used),F8MUX_SLR0 (Total),F8MUX_SLR1 (Used),F8MUX_SLR1 (Total),F8MUX_SLR2 (Used),F8MUX_SLR2 (Total),F8MUX_SLR3 (Used),F8MUX_SLR3 (Total),F9MUX_SLR0 (Used),F9MUX_SLR0 (Total),F9MUX_SLR1 (Used),F9MUX_SLR1 (Total),F9MUX_SLR2 (Used),F9MUX_SLR2 (Total),F9MUX_SLR3 (Used),F9MUX_SLR3 (Total),BRAM_SLR0 (Used),BRAM_SLR0 (Total),BRAM_SLR1 (Used),BRAM_SLR1 (Total),BRAM_SLR2 (Used),BRAM_SLR2 (Total),BRAM_SLR3 (Used),BRAM_SLR3 (Total),URAM_SLR0 (Used),URAM_SLR0 (Total),URAM_SLR1 (Used),URAM_SLR1 (Total),URAM_SLR2 (Used),URAM_SLR2 (Total),URAM_SLR3 (Used),URAM_SLR3 (Total),DSPs_SLR0 (Used),DSPs_SLR0 (Total),DSPs_SLR1 (Used),DSPs_SLR1 (Total),DSPs_SLR2 (Used),DSPs_SLR2 (Total),DSPs_SLR3 (Used),DSPs_SLR3 (Total)
8,64,64,4,8,4,639.386189258312,22121,1728000,16244,1728000,5877,791040,19635,3456000,723,216000,2128,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,22121,432000,0,432000,0,432000,0,432000,16244,432000,0,432000,0,197760,0,197760,5877,197760,0,197760,0,864000,0,864000,19635,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,2128,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,655.307994757536,20908,1728000,15031,1728000,5877,791040,19692,3456000,723,216000,2089,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,20908,432000,0,432000,0,432000,0,432000,15031,432000,0,432000,0,197760,0,197760,5877,197760,0,197760,0,864000,0,864000,19692,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,2089,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,674.308833445718,20866,1728000,14989,1728000,5877,791040,19783,3456000,723,216000,2108,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,20866,432000,0,432000,0,432000,0,432000,14989,432000,0,432000,0,197760,0,197760,5877,197760,0,197760,0,864000,0,864000,19783,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,2108,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,659.6306068601583,20889,1728000,15012,1728000,5877,791040,19841,3456000,723,216000,2109,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,20889,432000,0,432000,0,432000,0,432000,15012,432000,0,432000,0,197760,0,197760,5877,197760,0,197760,0,864000,0,864000,19841,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,2109,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,632.1112515802782,15544,1728000,14995,1728000,549,791040,16709,3456000,723,216000,61,864000,0,432000,0,216000,57,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15544,432000,0,432000,0,432000,0,432000,14995,432000,0,432000,0,197760,0,197760,549,197760,0,197760,0,864000,0,864000,16709,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,57,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,648.0881399870382,15678,1728000,15001,1728000,677,791040,20834,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15678,432000,0,432000,0,432000,0,432000,15001,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20834,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,664.4518272425249,15660,1728000,14983,1728000,677,791040,24042,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15660,432000,0,432000,0,432000,0,432000,14983,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,24042,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,709.2198581560284,15751,1728000,15074,1728000,677,791040,20885,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15751,432000,0,432000,0,432000,0,432000,15074,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20885,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,694.4444444444445,15750,1728000,15073,1728000,677,791040,20743,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15750,432000,0,432000,0,432000,0,432000,15073,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20743,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,733.1378299120236,15746,1728000,15069,1728000,677,791040,20855,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15746,432000,0,432000,0,432000,0,432000,15069,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20855,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,664.4518272425249,15760,1728000,15083,1728000,677,791040,20822,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15760,432000,0,432000,0,432000,0,432000,15083,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20822,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,664.4518272425249,15760,1728000,15083,1728000,677,791040,20822,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15760,432000,0,432000,0,432000,0,432000,15083,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20822,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,676.1325219743069,15748,1728000,15071,1728000,677,791040,20848,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15748,432000,0,432000,0,432000,0,432000,15071,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20848,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,676.1325219743069,15748,1728000,15071,1728000,677,791040,20848,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15748,432000,0,432000,0,432000,0,432000,15071,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20848,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,715.3075822603719,15743,1728000,15066,1728000,677,791040,20739,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15743,432000,0,432000,0,432000,0,432000,15066,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20739,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,664.4518272425249,15760,1728000,15083,1728000,677,791040,20822,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15760,432000,0,432000,0,432000,0,432000,15083,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20822,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,714.2857142857143,15782,1728000,15105,1728000,677,791040,20828,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15782,432000,0,432000,0,432000,0,432000,15105,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20828,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,708.7172218284904,15424,1728000,14747,1728000,677,791040,20863,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15424,432000,0,432000,0,432000,0,432000,14747,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20863,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,652.3157208088716,15723,1728000,15045,1728000,678,791040,20852,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15723,432000,0,432000,0,432000,0,432000,15045,432000,0,432000,0,197760,0,197760,678,197760,0,197760,0,864000,0,864000,20852,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,715.3075822603719,15743,1728000,15066,1728000,677,791040,20739,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15743,432000,0,432000,0,432000,0,432000,15066,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20739,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,672.0430107526881,15734,1728000,15057,1728000,677,791040,20877,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15734,432000,0,432000,0,432000,0,432000,15057,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20877,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,713.775874375446,15737,1728000,15060,1728000,677,791040,20837,3456000,723,216000,61,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15737,432000,0,432000,0,432000,0,432000,15060,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20837,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,61,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,694.4444444444445,15743,1728000,15066,1728000,677,791040,20799,3456000,723,216000,68,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15743,432000,0,432000,0,432000,0,432000,15066,432000,0,432000,0,197760,0,197760,677,197760,0,197760,0,864000,0,864000,20799,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,68,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,686.3417982155113,14801,1728000,14153,1728000,648,791040,20637,3456000,793,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14801,432000,0,432000,0,432000,0,432000,14153,432000,0,432000,0,197760,0,197760,648,197760,0,197760,0,864000,0,864000,20637,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,743.4944237918215,14745,1728000,14094,1728000,651,791040,21121,3456000,793,216000,16,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14745,432000,0,432000,0,432000,0,432000,14094,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21121,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,16,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,744.6016381236038,14736,1728000,14085,1728000,651,791040,21078,3456000,793,216000,16,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14736,432000,0,432000,0,432000,0,432000,14085,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21078,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,16,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,744.6016381236038,14736,1728000,14085,1728000,651,791040,21078,3456000,793,216000,16,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14736,432000,0,432000,0,432000,0,432000,14085,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21078,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,16,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,735.8351729212657,14740,1728000,14089,1728000,651,791040,21194,3456000,793,216000,16,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14740,432000,0,432000,0,432000,0,432000,14089,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21194,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,16,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,722.5433526011561,14735,1728000,14084,1728000,651,791040,21007,3456000,793,216000,16,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14735,432000,0,432000,0,432000,0,432000,14084,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21007,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,16,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,716.8458781362007,14915,1728000,14264,1728000,651,791040,21300,3456000,793,216000,18,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14915,432000,0,432000,0,432000,0,432000,14264,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21300,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,18,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,722.0216606498195,14900,1728000,14249,1728000,651,791040,21203,3456000,793,216000,18,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14900,432000,0,432000,0,432000,0,432000,14249,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21203,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,18,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,764.525993883792,14924,1728000,14273,1728000,651,791040,21830,3456000,793,216000,18,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14924,432000,0,432000,0,432000,0,432000,14273,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21830,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,18,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,791.7656373713381,14925,1728000,14274,1728000,651,791040,21785,3456000,793,216000,17,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,14925,432000,0,432000,0,432000,0,432000,14274,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,21785,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,17,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,745.1564828614008,15244,1728000,14593,1728000,651,791040,22179,3456000,793,216000,16,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15244,432000,0,432000,0,432000,0,432000,14593,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,22179,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,16,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
